#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
1:3961306-3962637|-  -            444 17347at72274         -            347  2.7e-142  472.4   0.1   1   1  2.1e-143  2.6e-141  469.1   0.1    12   346    38   433    31   434 0.85 1_3648 # 3961306 # 3962637 # -1 # ID=1_3648;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=3-4bp;gc_cont=0.677
1:6663911-6665248|+  -            446 17347at72274         -            347   9.2e-08   29.9   0.1   2   3   0.00014     0.018   12.6   0.2   159   206   231   280   216   288 0.83 1_6130 # 6663911 # 6665248 # 1 # ID=1_6130;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.691
1:6663911-6665248|+  -            446 17347at72274         -            347   9.2e-08   29.9   0.1   3   3   4.1e-05    0.0052   14.3   0.0   251   331   337   422   329   438 0.77 1_6130 # 6663911 # 6665248 # 1 # ID=1_6130;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.691
1:1601874-1603220|-  -            449 17347at72274         -            347   1.3e-07   29.4   0.1   1   2   0.00038     0.047   11.2   0.2   141   210   223   287   209   299 0.69 1_1449 # 1601874 # 1603220 # -1 # ID=1_1449;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.685
1:1601874-1603220|-  -            449 17347at72274         -            347   1.3e-07   29.4   0.1   2   2   1.2e-05    0.0015   16.0   0.0   273   343   379   446   371   448 0.90 1_1449 # 1601874 # 1603220 # -1 # ID=1_1449;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.685
1:415631-417583|-    -            651 17347at72274         -            347   2.3e-07   28.6   0.2   1   2     0.082        10    3.5   0.0   163   223   287   347   259   431 0.88 1_334 # 415631 # 417583 # -1 # ID=1_334;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.676
1:415631-417583|-    -            651 17347at72274         -            347   2.3e-07   28.6   0.2   2   2     1e-07   1.3e-05   22.8   0.0   270   343   435   505   430   508 0.86 1_334 # 415631 # 417583 # -1 # ID=1_334;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.676
1:4176938-4178737|-  -            600 17347at72274         -            347   4.3e-07   27.7   4.3   1   2       1.2   1.5e+02   -0.3   0.2    10    74   290   358   285   366 0.59 1_3849 # 4176938 # 4178737 # -1 # ID=1_3849;partial=00;start_type=TTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.678
1:4176938-4178737|-  -            600 17347at72274         -            347   4.3e-07   27.7   4.3   2   2   1.1e-08   1.3e-06   26.1   0.7   163   335   371   574   353   583 0.74 1_3849 # 4176938 # 4178737 # -1 # ID=1_3849;partial=00;start_type=TTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.678
1:3783645-3785411|+  -            589 17347at72274         -            347   2.5e-06   25.2   0.3   1   1   9.8e-08   1.2e-05   22.9   0.3   269   344   508   579   356   581 0.76 1_3495 # 3783645 # 3785411 # 1 # ID=1_3495;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.688
1:1530006-1532582|+  -            859 17347at72274         -            347   1.5e-05   22.7   1.1   1   2       0.3        38    1.6   0.4   157   220   496   558   464   570 0.78 1_1381 # 1530006 # 1532582 # 1 # ID=1_1381;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.695
1:1530006-1532582|+  -            859 17347at72274         -            347   1.5e-05   22.7   1.1   2   2   1.1e-06   0.00014   19.4   0.0   262   343   641   719   590   723 0.83 1_1381 # 1530006 # 1532582 # 1 # ID=1_1381;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.695
1:2600215-2601483|-  -            423 17347at72274         -            347   4.5e-05   21.1   0.1   1   2   6.6e-06   0.00083   16.9   0.3   117   218   171   268   158   284 0.78 1_2391 # 2600215 # 2601483 # -1 # ID=1_2391;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.661
1:2600215-2601483|-  -            423 17347at72274         -            347   4.5e-05   21.1   0.1   2   2      0.31        39    1.6   0.0   251   338   320   410   316   417 0.66 1_2391 # 2600215 # 2601483 # -1 # ID=1_2391;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.661
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/projects/internship2024/darwin/long_read/process_scripts/busco/3rd_assembly/busco_downloads/lineages/pseudomonadales_odb10/hmms/17347at72274.hmm
# Target file:     /home/projects/internship2024/darwin/long_read/process_scripts/busco/3rd_assembly/assembly3_results.busco/prodigal_output/predicted_genes/predicted.faa
# Option settings: hmmsearch --domtblout /home/projects/internship2024/darwin/long_read/process_scripts/busco/3rd_assembly/assembly3_results.busco/run_pseudomonadales_odb10/hmmer_output/17347at72274.out --cpu 1 /home/projects/internship2024/darwin/long_read/process_scripts/busco/3rd_assembly/busco_downloads/lineages/pseudomonadales_odb10/hmms/17347at72274.hmm /home/projects/internship2024/darwin/long_read/process_scripts/busco/3rd_assembly/assembly3_results.busco/prodigal_output/predicted_genes/predicted.faa 
# Current dir:     /home/projects/internship2024/darwin/long_read/process_scripts/busco/3rd_assembly
# Date:            Tue Aug 13 14:46:41 2024
# [ok]
